,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_is_classifier,param_learning_rate_init,param_max_attempts,param_restarts,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
30,0.5971810817718506,0.006573380998156887,0.0009958148002624512,2.4568395430475413e-06,sigmoid,"[10, 10]",True,0.001,10,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 10, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
31,0.5861774682998657,0.01955477305875708,0.0012465715408325195,0.0004320177712061375,sigmoid,"[10, 10]",True,0.001,100,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 100, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
32,0.5725580453872681,0.015616849531577276,0.003259599208831787,0.0027660622758786443,sigmoid,"[10, 10]",True,0.001,200,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 200, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
33,0.5739094614982605,0.017135098865824046,0.0010004639625549316,1.3848174308116296e-05,sigmoid,"[10, 10]",True,0.001,300,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 300, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
34,0.5866062641143799,0.013684666446449884,0.0013940930366516113,0.00043135941547427274,sigmoid,"[10, 10]",True,0.001,400,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 400, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
35,0.5674908757209778,0.013961980216173037,0.001002967357635498,1.4706170310348663e-05,sigmoid,"[10, 10]",True,0.001,500,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 500, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
36,0.563454806804657,0.017256720778201964,0.0013713836669921875,0.00041552004884307813,sigmoid,"[10, 10]",True,0.01,10,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 10, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
37,0.5588187575340271,0.017185615568411524,0.0014963746070861816,0.0004988313077356173,sigmoid,"[10, 10]",True,0.01,100,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 100, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
38,0.56913161277771,0.0139902427539679,0.001993536949157715,0.0012224191554176455,sigmoid,"[10, 10]",True,0.01,200,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 200, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
39,0.558740496635437,0.007066871283677613,0.001373291015625,0.000413785558322522,sigmoid,"[10, 10]",True,0.01,300,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 300, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
40,0.5646921396255493,0.016225687857249895,0.0014740228652954102,0.000521490394351587,sigmoid,"[10, 10]",True,0.01,400,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 400, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
41,0.5824158787727356,0.026025110742526107,0.0008817911148071289,0.000214217899236392,sigmoid,"[10, 10]",True,0.01,500,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 500, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
42,0.6043177843093872,0.017503423490661113,0.0014926791191101074,0.0004988436999911178,sigmoid,"[10, 10]",True,0.03,10,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.03, 'max_attempts': 10, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
43,0.5973212718963623,0.0183071595968265,0.0012609362602233887,0.0004243948276006311,sigmoid,"[10, 10]",True,0.03,100,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.03, 'max_attempts': 100, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
44,0.5615032911300659,0.006251562766218241,0.0009962916374206543,1.7631291696726131e-06,sigmoid,"[10, 10]",True,0.03,200,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.03, 'max_attempts': 200, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
45,0.5495108962059021,0.020657523699729327,0.0010025501251220703,1.2430962721089087e-05,sigmoid,"[10, 10]",True,0.03,300,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.03, 'max_attempts': 300, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
46,0.5465261936187744,0.015518650472532505,0.0009970664978027344,2.384185791015625e-07,sigmoid,"[10, 10]",True,0.03,400,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [10, 10], 'is_classifier': True, 'learning_rate_init': 0.03, 'max_attempts': 400, 'restarts': 0}",0.4775,0.5075,0.505,0.5075,0.4993749999999999,0.012670709332945802,67,0.5066666666666667,0.49666666666666665,0.4975,0.49666666666666665,0.499375,0.004223569777648628
