,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_is_classifier,param_learning_rate_init,param_max_attempts,param_schedule,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
33,0.5969265699386597,0.008193978933123226,0.0014960169792175293,0.0004987120699594706,sigmoid,"[5, 5]",True,0.01,10,50.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 10, 'schedule': GeomDecay(init_temp=50.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
34,0.5807197093963623,0.026941091422210513,0.0011254549026489258,0.000539359700305321,sigmoid,"[5, 5]",True,0.01,10,100.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 10, 'schedule': GeomDecay(init_temp=100.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
35,0.5727409720420837,0.008531679559768055,0.0009973645210266113,1.97686242482388e-07,sigmoid,"[5, 5]",True,0.01,100,1.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 100, 'schedule': GeomDecay(init_temp=1.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
36,0.5774786472320557,0.01962553001715468,0.0012472867965698242,0.00043160560833822837,sigmoid,"[5, 5]",True,0.01,100,5.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 100, 'schedule': GeomDecay(init_temp=5.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
37,0.5864591002464294,0.02102179533021666,0.0012465119361877441,0.0004315015798536639,sigmoid,"[5, 5]",True,0.01,100,10.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 100, 'schedule': GeomDecay(init_temp=10.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
38,0.6077789068222046,0.02021405122367773,0.0009974241256713867,2.6656007498500226e-07,sigmoid,"[5, 5]",True,0.01,100,50.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 100, 'schedule': GeomDecay(init_temp=50.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
39,0.5994202494621277,0.01924227577960043,0.0009974241256713867,1.1920928955078125e-07,sigmoid,"[5, 5]",True,0.01,100,100.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 100, 'schedule': GeomDecay(init_temp=100.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
40,0.5991709232330322,0.00495559369097663,0.0014960169792175293,0.000498712126949685,sigmoid,"[5, 5]",True,0.01,200,1.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 200, 'schedule': GeomDecay(init_temp=1.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
41,0.581717312335968,0.012934192615024244,0.0009973645210266113,1.97686242482388e-07,sigmoid,"[5, 5]",True,0.01,200,5.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 200, 'schedule': GeomDecay(init_temp=5.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
42,0.5676282048225403,0.0075443823475512695,0.0014960765838623047,0.0004987716959721719,sigmoid,"[5, 5]",True,0.01,200,10.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 200, 'schedule': GeomDecay(init_temp=10.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
